75901,Lufkin,Angelina County,"30,429"
75901,Lufkin,Angelina County,"30,429"
75904,Lufkin,Angelina County,"34,406"
75904,Lufkin,Angelina County,"34,406"
75925,Alto,Cherokee County,"4,002"
75925,Alto,Cherokee County,"4,002"
75926,Apple Springs,Trinity County,"1,151"
75926,Apple Springs,Trinity County,"1,151"
75928,Bon Wier,Newton County,"1,198"
75928,Bon Wier,Newton County,"1,198"
75929,Broaddus,San Augustine County,"1,649"
75929,Broaddus,San Augustine County,"1,649"
75930,Bronson,Sabine County,"1,779"
75930,Bronson,Sabine County,"1,779"
75931,Brookeland,Sabine County,"2,203"
75931,Brookeland,Sabine County,"2,203"
75932,Burkeville,Newton County,"1,743"
75932,Burkeville,Newton County,"1,743"
75933,Call,Newton County,"1,158"
75933,Call,Newton County,"1,158"
75934,Camden,Polk County,219
75934,Camden,Polk County,219
75935,Center,Shelby County,"13,648"
75935,Center,Shelby County,"13,648"
75936,Chester,Tyler County,"1,128"
75936,Chester,Tyler County,"1,128"
75937,Chireno,Nacogdoches County,891
75937,Chireno,Nacogdoches County,891
75938,Colmesneil,Tyler County,"2,585"
75938,Colmesneil,Tyler County,"2,585"
75939,Corrigan,Polk County,"5,260"
75939,Corrigan,Polk County,"5,260"
75941,Diboll,Angelina County,"8,465"
75941,Diboll,Angelina County,"8,465"
75942,Doucette,Tyler County,229
75942,Doucette,Tyler County,229
75943,Douglass,Nacogdoches County,"1,442"
75943,Douglass,Nacogdoches County,"1,442"
75944,Etoile,Nacogdoches County,"1,100"
75944,Etoile,Nacogdoches County,"1,100"
75946,Garrison,Nacogdoches County,"3,744"
75946,Garrison,Nacogdoches County,"3,744"
75948,Hemphill,Sabine County,"6,268"
75948,Hemphill,Sabine County,"6,268"
75949,Huntington,Angelina County,"8,225"
75949,Huntington,Angelina County,"8,225"
75951,Jasper,Jasper County,"15,859"
75951,Jasper,Jasper County,"15,859"
75954,Joaquin,Shelby County,"2,466"
75954,Joaquin,Shelby County,"2,466"
75956,Kirbyville,Jasper County,"8,937"
75956,Kirbyville,Jasper County,"8,937"
75959,Milam,Sabine County,994
75959,Milam,Sabine County,994
75960,Moscow,Polk County,653
75960,Moscow,Polk County,653
75961,Nacogdoches,Nacogdoches County,"16,004"
75961,Nacogdoches,Nacogdoches County,"16,004"
75962,Nacogdoches,Nacogdoches County,"3,242"
75962,Nacogdoches,Nacogdoches County,"3,242"
75964,Nacogdoches,Nacogdoches County,"19,811"
75964,Nacogdoches,Nacogdoches County,"19,811"
75965,Nacogdoches,Nacogdoches County,"17,907"
75965,Nacogdoches,Nacogdoches County,"17,907"
75966,Newton,Newton County,"4,920"
75966,Newton,Newton County,"4,920"
75968,Pineland,Sabine County,"1,635"
75968,Pineland,Sabine County,"1,635"
75969,Pollok,Angelina County,"3,854"
75969,Pollok,Angelina County,"3,854"
75972,San Augustine,San Augustine County,"6,169"
75972,San Augustine,San Augustine County,"6,169"
75973,Shelbyville,Shelby County,"2,828"
75973,Shelbyville,Shelby County,"2,828"
75974,Tenaha,Shelby County,"3,410"
75974,Tenaha,Shelby County,"3,410"
75975,Timpson,Shelby County,"4,031"
75975,Timpson,Shelby County,"4,031"
75976,Wells,Cherokee County,778
75976,Wells,Cherokee County,778
75977,Wiergate,Newton County,291
75977,Wiergate,Newton County,291
75978,Woden,Nacogdoches County,134
75978,Woden,Nacogdoches County,134
75979,Woodville,Tyler County,"12,228"
75979,Woodville,Tyler County,"12,228"
75980,Zavalla,Angelina County,"2,254"
75980,Zavalla,Angelina County,"2,254"
76001,Arlington,Tarrant County,"33,748"
76001,Arlington,Tarrant County,"33,748"
76002,Arlington,Tarrant County,"36,460"
76002,Arlington,Tarrant County,"36,460"
76006,Arlington,Tarrant County,"24,684"
76006,Arlington,Tarrant County,"24,684"
76008,Aledo,Parker County,"19,338"
76008,Aledo,Parker County,"19,338"
76009,Alvarado,Johnson County,"20,417"
76009,Alvarado,Johnson County,"20,417"
76010,Arlington,Tarrant County,"60,097"
76010,Arlington,Tarrant County,"60,097"
76011,Arlington,Tarrant County,"22,622"
76011,Arlington,Tarrant County,"22,622"
76012,Arlington,Tarrant County,"25,719"
76012,Arlington,Tarrant County,"25,719"
76013,Arlington,Tarrant County,"34,203"
76013,Arlington,Tarrant County,"34,203"
76014,Arlington,Tarrant County,"35,096"
76014,Arlington,Tarrant County,"35,096"
76015,Arlington,Tarrant County,"16,961"
76015,Arlington,Tarrant County,"16,961"
76016,Arlington,Tarrant County,"32,026"
76016,Arlington,Tarrant County,"32,026"
76017,Arlington,Tarrant County,"47,499"
76017,Arlington,Tarrant County,"47,499"
76018,Arlington,Tarrant County,"31,200"
76018,Arlington,Tarrant County,"31,200"
76020,Azle,Tarrant County,"29,131"
76020,Azle,Tarrant County,"29,131"
76021,Bedford,Tarrant County,"35,794"
76021,Bedford,Tarrant County,"35,794"
76022,Bedford,Tarrant County,"13,495"
76022,Bedford,Tarrant County,"13,495"
76023,Boyd,Wise County,"6,909"
76023,Boyd,Wise County,"6,909"
76028,Burleson,Johnson County,"70,507"
76028,Burleson,Johnson County,"70,507"
76031,Cleburne,Johnson County,"17,668"
76031,Cleburne,Johnson County,"17,668"
76033,Cleburne,Johnson County,"26,081"
76033,Cleburne,Johnson County,"26,081"
76034,Colleyville,Tarrant County,"26,418"
76034,Colleyville,Tarrant County,"26,418"
76035,Cresson,Hood County,"2,211"
76035,Cresson,Hood County,"2,211"
76036,Crowley,Tarrant County,"27,056"
76036,Crowley,Tarrant County,"27,056"
76039,Euless,Tarrant County,"36,087"
76039,Euless,Tarrant County,"36,087"
76040,Euless,Tarrant County,"31,519"
76040,Euless,Tarrant County,"31,519"
76041,Forreston,Ellis County,395
76041,Forreston,Ellis County,395
76043,Glen Rose,Somervell County,"7,440"
76043,Glen Rose,Somervell County,"7,440"
76044,Godley,Johnson County,"4,401"
76044,Godley,Johnson County,"4,401"
76048,Granbury,Hood County,"24,822"
76048,Granbury,Hood County,"24,822"
76049,Granbury,Hood County,"29,698"
76049,Granbury,Hood County,"29,698"
76050,Grandview,Johnson County,"6,212"
76050,Grandview,Johnson County,"6,212"
76051,Grapevine,Tarrant County,"53,291"
76051,Grapevine,Tarrant County,"53,291"
76052,Haslet,Tarrant County,"22,290"
76052,Haslet,Tarrant County,"22,290"
76053,Hurst,Tarrant County,"30,765"
76053,Hurst,Tarrant County,"30,765"
76054,Hurst,Tarrant County,"12,280"
76054,Hurst,Tarrant County,"12,280"
76055,Itasca,Hill County,"2,811"
76055,Itasca,Hill County,"2,811"
76058,Joshua,Johnson County,"19,904"
76058,Joshua,Johnson County,"19,904"
76059,Keene,Johnson County,"5,601"
76059,Keene,Johnson County,"5,601"
76060,Kennedale,Tarrant County,"8,468"
76060,Kennedale,Tarrant County,"8,468"
76061,Lillian,Johnson County,37
76061,Lillian,Johnson County,37
76063,Mansfield,Tarrant County,"73,216"
76063,Mansfield,Tarrant County,"73,216"
76064,Maypearl,Ellis County,"1,818"
76064,Maypearl,Ellis County,"1,818"
76065,Midlothian,Ellis County,"37,090"
76065,Midlothian,Ellis County,"37,090"
76066,Millsap,Parker County,"2,621"
76066,Millsap,Parker County,"2,621"
76067,Mineral Wells,Palo Pinto County,"20,309"
76067,Mineral Wells,Palo Pinto County,"20,309"
76070,Nemo,Somervell County,895
76070,Nemo,Somervell County,895
76071,Newark,Wise County,"4,589"
76071,Newark,Wise County,"4,589"
76073,Paradise,Wise County,"5,656"
76073,Paradise,Wise County,"5,656"
76077,Rainbow,Somervell County,355
76077,Rainbow,Somervell County,355
76078,Rhome,Wise County,"10,247"
76078,Rhome,Wise County,"10,247"
76082,Springtown,Parker County,"20,194"
76082,Springtown,Parker County,"20,194"
76084,Venus,Johnson County,"9,109"
76084,Venus,Johnson County,"9,109"
76085,Weatherford,Parker County,"11,014"
76085,Weatherford,Parker County,"11,014"
76086,Weatherford,Parker County,"23,699"
76086,Weatherford,Parker County,"23,699"
76087,Weatherford,Parker County,"27,760"
76087,Weatherford,Parker County,"27,760"
76088,Weatherford,Parker County,"11,907"
76088,Weatherford,Parker County,"11,907"
76092,Southlake,Tarrant County,"31,424"
76092,Southlake,Tarrant County,"31,424"
76093,Rio Vista,Johnson County,"1,792"
76093,Rio Vista,Johnson County,"1,792"
76102,Fort Worth,Tarrant County,"9,282"
76102,Fort Worth,Tarrant County,"9,282"
76103,Fort Worth,Tarrant County,"15,486"
76103,Fort Worth,Tarrant County,"15,486"
76104,Fort Worth,Tarrant County,"18,344"
76104,Fort Worth,Tarrant County,"18,344"
76105,Fort Worth,Tarrant County,"22,179"
76105,Fort Worth,Tarrant County,"22,179"
76106,Fort Worth,Tarrant County,"39,900"
76106,Fort Worth,Tarrant County,"39,900"
76107,Fort Worth,Tarrant County,"30,168"
76107,Fort Worth,Tarrant County,"30,168"
76108,Fort Worth,Tarrant County,"43,169"
76108,Fort Worth,Tarrant County,"43,169"
76109,Fort Worth,Tarrant County,"23,220"
76109,Fort Worth,Tarrant County,"23,220"
76110,Fort Worth,Tarrant County,"31,926"
76110,Fort Worth,Tarrant County,"31,926"
76111,Fort Worth,Tarrant County,"22,531"
76111,Fort Worth,Tarrant County,"22,531"
76112,Fort Worth,Tarrant County,"42,572"
76112,Fort Worth,Tarrant County,"42,572"
76114,Fort Worth,Tarrant County,"26,563"
76114,Fort Worth,Tarrant County,"26,563"
76115,Fort Worth,Tarrant County,"21,319"
76115,Fort Worth,Tarrant County,"21,319"
76116,Fort Worth,Tarrant County,"50,506"
76116,Fort Worth,Tarrant County,"50,506"
76117,Haltom City,Tarrant County,"31,068"
76117,Haltom City,Tarrant County,"31,068"
76118,Fort Worth,Tarrant County,"16,378"
76118,Fort Worth,Tarrant County,"16,378"
76119,Fort Worth,Tarrant County,"52,070"
76119,Fort Worth,Tarrant County,"52,070"
76120,Fort Worth,Tarrant County,"18,125"
76120,Fort Worth,Tarrant County,"18,125"
76123,Fort Worth,Tarrant County,"36,245"
76123,Fort Worth,Tarrant County,"36,245"
76126,Fort Worth,Tarrant County,"23,450"
76126,Fort Worth,Tarrant County,"23,450"
76127,Naval Air Station/ Jrb,Tarrant County,"1,946"
76127,Naval Air Station/ Jrb,Tarrant County,"1,946"
76129,Fort Worth,Tarrant County,"2,519"
76129,Fort Worth,Tarrant County,"2,519"
76131,Fort Worth,Tarrant County,"43,542"
76131,Fort Worth,Tarrant County,"43,542"
76132,Fort Worth,Tarrant County,"27,243"
76132,Fort Worth,Tarrant County,"27,243"
76133,Fort Worth,Tarrant County,"51,505"
76133,Fort Worth,Tarrant County,"51,505"
76134,Fort Worth,Tarrant County,"26,151"
76134,Fort Worth,Tarrant County,"26,151"
76135,Fort Worth,Tarrant County,"21,973"
76135,Fort Worth,Tarrant County,"21,973"
76137,Fort Worth,Tarrant County,"60,385"
76137,Fort Worth,Tarrant County,"60,385"
76140,Fort Worth,Tarrant County,"30,723"
76140,Fort Worth,Tarrant County,"30,723"
76148,Fort Worth,Tarrant County,"23,993"
76148,Fort Worth,Tarrant County,"23,993"
76155,Fort Worth,Tarrant County,"5,813"
76155,Fort Worth,Tarrant County,"5,813"
76164,Fort Worth,Tarrant County,"15,488"
76164,Fort Worth,Tarrant County,"15,488"
76177,Fort Worth,Tarrant County,"11,695"
76177,Fort Worth,Tarrant County,"11,695"
76179,Fort Worth,Tarrant County,"65,496"
76179,Fort Worth,Tarrant County,"65,496"
76180,North Richland Hills,Tarrant County,"37,524"
76180,North Richland Hills,Tarrant County,"37,524"
76182,North Richland Hills,Tarrant County,"31,046"
76182,North Richland Hills,Tarrant County,"31,046"
76201,Denton,Denton County,"28,601"
76201,Denton,Denton County,"28,601"
76205,Denton,Denton County,"21,326"
76205,Denton,Denton County,"21,326"
76207,Denton,Denton County,"14,588"
76207,Denton,Denton County,"14,588"
76208,Denton,Denton County,"24,621"
76208,Denton,Denton County,"24,621"
76209,Denton,Denton County,"25,689"
76209,Denton,Denton County,"25,689"
76210,Denton,Denton County,"45,474"
76210,Denton,Denton County,"45,474"
76225,Alvord,Wise County,"2,857"
76225,Alvord,Wise County,"2,857"
76226,Argyle,Denton County,"26,761"
76226,Argyle,Denton County,"26,761"
76227,Aubrey,Denton County,"34,036"
76227,Aubrey,Denton County,"34,036"
76228,Bellevue,Clay County,994
76228,Bellevue,Clay County,994
76230,Bowie,Montague County,"9,896"
76230,Bowie,Montague County,"9,896"
76233,Collinsville,Grayson County,"3,294"
76233,Collinsville,Grayson County,"3,294"
76234,Decatur,Wise County,"16,630"
76234,Decatur,Wise County,"16,630"
76238,Era,Cooke County,324
76238,Era,Cooke County,324
76239,Forestburg,Montague County,"1,087"
76239,Forestburg,Montague County,"1,087"
76240,Gainesville,Cooke County,"28,010"
76240,Gainesville,Cooke County,"28,010"
76244,Keller,Tarrant County,"77,496"
76244,Keller,Tarrant County,"77,496"
76245,Gordonville,Grayson County,"1,569"
76245,Gordonville,Grayson County,"1,569"
76247,Justin,Denton County,"13,601"
76247,Justin,Denton County,"13,601"
76248,Keller,Tarrant County,"39,665"
76248,Keller,Tarrant County,"39,665"
76249,Krum,Denton County,"8,317"
76249,Krum,Denton County,"8,317"
76250,Lindsay,Cooke County,"1,157"
76250,Lindsay,Cooke County,"1,157"
76251,Montague,Montague County,779
76251,Montague,Montague County,779
76252,Muenster,Cooke County,"2,624"
76252,Muenster,Cooke County,"2,624"
76253,Myra,Cooke County,291
76253,Myra,Cooke County,291
76255,Nocona,Montague County,"5,311"
76255,Nocona,Montague County,"5,311"
76258,Pilot Point,Denton County,"7,010"
76258,Pilot Point,Denton County,"7,010"
76259,Ponder,Denton County,"6,045"
76259,Ponder,Denton County,"6,045"
76261,Ringgold,Montague County,285
76261,Ringgold,Montague County,285
76262,Roanoke,Denton County,"39,425"
76262,Roanoke,Denton County,"39,425"
76263,Rosston,Cooke County,46
76263,Rosston,Cooke County,46
76264,Sadler,Grayson County,"1,513"
76264,Sadler,Grayson County,"1,513"
76265,Saint Jo,Montague County,"1,472"
76265,Saint Jo,Montague County,"1,472"
76266,Sanger,Denton County,"16,112"
76266,Sanger,Denton County,"16,112"
76268,Southmayd,Grayson County,232
76268,Southmayd,Grayson County,232
76270,Sunset,Montague County,"1,958"
76270,Sunset,Montague County,"1,958"
76271,Tioga,Grayson County,"1,792"
76271,Tioga,Grayson County,"1,792"
76272,Valley View,Cooke County,"4,116"
76272,Valley View,Cooke County,"4,116"
76273,Whitesboro,Grayson County,"9,806"
76273,Whitesboro,Grayson County,"9,806"
76301,Wichita Falls,Wichita County,"14,757"
76301,Wichita Falls,Wichita County,"14,757"
76302,Wichita Falls,Wichita County,"13,482"
76302,Wichita Falls,Wichita County,"13,482"
76305,Wichita Falls,Wichita County,"4,261"
76305,Wichita Falls,Wichita County,"4,261"
76306,Wichita Falls,Wichita County,"14,980"
76306,Wichita Falls,Wichita County,"14,980"
76308,Wichita Falls,Wichita County,"19,493"
76308,Wichita Falls,Wichita County,"19,493"
76309,Wichita Falls,Wichita County,"12,991"
76309,Wichita Falls,Wichita County,"12,991"
76310,Wichita Falls,Wichita County,"19,187"
76310,Wichita Falls,Wichita County,"19,187"
76311,Sheppard Afb,Wichita County,"8,987"
76311,Sheppard Afb,Wichita County,"8,987"
76351,Archer City,Archer County,"2,068"
76351,Archer City,Archer County,"2,068"
76354,Burkburnett,Wichita County,"12,114"
76354,Burkburnett,Wichita County,"12,114"
76357,Byers,Clay County,569
76357,Byers,Clay County,569
76360,Electra,Wichita County,"3,545"
76360,Electra,Wichita County,"3,545"
76363,Goree,Knox County,534
76363,Goree,Knox County,534
76364,Harrold,Wilbarger County,174
76364,Harrold,Wilbarger County,174
76365,Henrietta,Clay County,"4,688"
76365,Henrietta,Clay County,"4,688"
76366,Holliday,Archer County,"1,903"
76366,Holliday,Archer County,"1,903"
76367,Iowa Park,Wichita County,"14,247"
76367,Iowa Park,Wichita County,"14,247"
76370,Megargel,Archer County,232
76370,Megargel,Archer County,232
76371,Munday,Knox County,"1,367"
76371,Munday,Knox County,"1,367"
76372,Newcastle,Young County,"1,166"
76372,Newcastle,Young County,"1,166"
76373,Oklaunion,Wilbarger County,153
76373,Oklaunion,Wilbarger County,153
76374,Olney,Young County,"3,858"
76374,Olney,Young County,"3,858"
76377,Petrolia,Clay County,555
76377,Petrolia,Clay County,555
76379,Scotland,Archer County,590
76379,Scotland,Archer County,590
76380,Seymour,Baylor County,"3,630"
76380,Seymour,Baylor County,"3,630"
76384,Vernon,Wilbarger County,"12,179"
76384,Vernon,Wilbarger County,"12,179"
76388,Weinert,Haskell County,235
76388,Weinert,Haskell County,235
76389,Windthorst,Archer County,"1,257"
76389,Windthorst,Archer County,"1,257"
76401,Stephenville,Erath County,"30,003"
76401,Stephenville,Erath County,"30,003"
76402,Stephenville,Erath County,953
76402,Stephenville,Erath County,953
76424,Breckenridge,Stephens County,"8,721"
76424,Breckenridge,Stephens County,"8,721"
76426,Bridgeport,Wise County,"12,351"
76426,Bridgeport,Wise County,"12,351"
76427,Bryson,Jack County,859
76427,Bryson,Jack County,859
76429,Caddo,Stephens County,133
76429,Caddo,Stephens County,133
76430,Albany,Shackelford County,"2,288"
76430,Albany,Shackelford County,"2,288"
76431,Chico,Wise County,"3,630"
76431,Chico,Wise County,"3,630"
76432,Blanket,Brown County,"1,314"
76432,Blanket,Brown County,"1,314"
76433,Bluff Dale,Erath County,"1,796"
76433,Bluff Dale,Erath County,"1,796"
76435,Carbon,Eastland County,512
76435,Carbon,Eastland County,512
76436,Carlton,Hamilton County,227
76436,Carlton,Hamilton County,227
76437,Cisco,Eastland County,"5,818"
76437,Cisco,Eastland County,"5,818"
76442,Comanche,Comanche County,"7,909"
76442,Comanche,Comanche County,"7,909"
76443,Cross Plains,Callahan County,"1,914"
76443,Cross Plains,Callahan County,"1,914"
76444,De Leon,Comanche County,"3,339"
76444,De Leon,Comanche County,"3,339"
76445,Desdemona,Eastland County,292
76445,Desdemona,Eastland County,292
76446,Dublin,Erath County,"7,709"
76446,Dublin,Erath County,"7,709"
76448,Eastland,Eastland County,"5,196"
76448,Eastland,Eastland County,"5,196"
76449,Graford,Palo Pinto County,"2,430"
76449,Graford,Palo Pinto County,"2,430"
76450,Graham,Young County,"13,112"
76450,Graham,Young County,"13,112"
76452,Energy,Comanche County,99
76452,Energy,Comanche County,99
76453,Gordon,Palo Pinto County,"1,295"
76453,Gordon,Palo Pinto County,"1,295"
76454,Gorman,Eastland County,"1,870"
76454,Gorman,Eastland County,"1,870"
76455,Gustine,Comanche County,"1,009"
76455,Gustine,Comanche County,"1,009"
76457,Hico,Hamilton County,"4,013"
76457,Hico,Hamilton County,"4,013"
76458,Jacksboro,Jack County,"6,111"
76458,Jacksboro,Jack County,"6,111"
76459,Jermyn,Jack County,270
76459,Jermyn,Jack County,270
76460,Loving,Young County,233
76460,Loving,Young County,233
76462,Lipan,Hood County,"3,762"
76462,Lipan,Hood County,"3,762"
76463,Mingus,Palo Pinto County,412
76463,Mingus,Palo Pinto County,412
76464,Moran,Shackelford County,505
76464,Moran,Shackelford County,505
76466,Olden,Eastland County,149
76466,Olden,Eastland County,149
76469,Putnam,Callahan County,93
76469,Putnam,Callahan County,93
76470,Ranger,Eastland County,"3,580"
76470,Ranger,Eastland County,"3,580"
76471,Rising Star,Eastland County,"1,785"
76471,Rising Star,Eastland County,"1,785"
76472,Santo,Palo Pinto County,"1,761"
76472,Santo,Palo Pinto County,"1,761"
76474,Sidney,Comanche County,171
76474,Sidney,Comanche County,171
76475,Strawn,Palo Pinto County,956
76475,Strawn,Palo Pinto County,956
76476,Tolar,Hood County,"2,628"
76476,Tolar,Hood County,"2,628"
76481,South Bend,Young County,189
76481,South Bend,Young County,189
76483,Throckmorton,Throckmorton County,932
76483,Throckmorton,Throckmorton County,932
76484,Palo Pinto,Palo Pinto County,916
76484,Palo Pinto,Palo Pinto County,916
76486,Perrin,Jack County,"1,125"
76486,Perrin,Jack County,"1,125"
76487,Poolville,Parker County,"3,058"
76487,Poolville,Parker County,"3,058"
76490,Whitt,Parker County,90
76490,Whitt,Parker County,90
76491,Woodson,Throckmorton County,347
76491,Woodson,Throckmorton County,347
76501,Temple,Bell County,"16,710"
76501,Temple,Bell County,"16,710"
76502,Temple,Bell County,"42,103"
76502,Temple,Bell County,"42,103"
76504,Temple,Bell County,"23,756"
76504,Temple,Bell County,"23,756"
76508,Temple,Bell County,7
76508,Temple,Bell County,7
76511,Bartlett,Bell County,"2,505"
76511,Bartlett,Bell County,"2,505"
76513,Belton,Bell County,"39,411"
76513,Belton,Bell County,"39,411"
76518,Buckholts,Milam County,"1,880"
76518,Buckholts,Milam County,"1,880"
76519,Burlington,Milam County,487
76519,Burlington,Milam County,487
76520,Cameron,Milam County,"7,722"
76520,Cameron,Milam County,"7,722"
76522,Copperas Cove,Coryell County,"36,560"
76522,Copperas Cove,Coryell County,"36,560"
76523,Davilla,Milam County,
76523,Davilla,Milam County,
76524,Eddy,Mclennan County,"3,042"
76524,Eddy,Mclennan County,"3,042"
76525,Evant,Coryell County,"1,098"
76525,Evant,Coryell County,"1,098"
76527,Florence,Williamson County,"2,969"
76527,Florence,Williamson County,"2,969"
76528,Gatesville,Coryell County,"17,284"
76528,Gatesville,Coryell County,"17,284"
76530,Granger,Williamson County,"1,874"
76530,Granger,Williamson County,"1,874"
76531,Hamilton,Hamilton County,"4,728"
76531,Hamilton,Hamilton County,"4,728"
76534,Holland,Bell County,"3,046"
76534,Holland,Bell County,"3,046"
76537,Jarrell,Williamson County,"5,782"
76537,Jarrell,Williamson County,"5,782"
76538,Jonesboro,Coryell County,"1,025"
76538,Jonesboro,Coryell County,"1,025"
76539,Kempner,Lampasas County,"8,608"
76539,Kempner,Lampasas County,"8,608"
76541,Killeen,Bell County,"17,691"
76541,Killeen,Bell County,"17,691"
76542,Killeen,Bell County,"51,405"
76542,Killeen,Bell County,"51,405"
76543,Killeen,Bell County,"30,268"
76543,Killeen,Bell County,"30,268"
76544,Killeen,Bell County,"23,834"
76544,Killeen,Bell County,"23,834"
76548,Harker Heights,Bell County,"30,510"
76548,Harker Heights,Bell County,"30,510"
76549,Killeen,Bell County,"52,012"
76549,Killeen,Bell County,"52,012"
76550,Lampasas,Lampasas County,"13,412"
76550,Lampasas,Lampasas County,"13,412"
76554,Little River,Bell County,"2,380"
76554,Little River,Bell County,"2,380"
76556,Milano,Milam County,"1,494"
76556,Milano,Milam County,"1,494"
76557,Moody,Mclennan County,"5,331"
76557,Moody,Mclennan County,"5,331"
76559,Nolanville,Bell County,"6,211"
76559,Nolanville,Bell County,"6,211"
76561,Oglesby,Coryell County,"1,030"
76561,Oglesby,Coryell County,"1,030"
76565,Pottsville,Hamilton County,138
76565,Pottsville,Hamilton County,138
76566,Purmela,Coryell County,242
76566,Purmela,Coryell County,242
76567,Rockdale,Milam County,"9,161"
76567,Rockdale,Milam County,"9,161"
76569,Rogers,Bell County,"2,681"
76569,Rogers,Bell County,"2,681"
76570,Rosebud,Falls County,"2,700"
76570,Rosebud,Falls County,"2,700"
76571,Salado,Bell County,"8,630"
76571,Salado,Bell County,"8,630"
76573,Schwertner,Williamson County,29
76573,Schwertner,Williamson County,29
76574,Taylor,Williamson County,"19,161"
76574,Taylor,Williamson County,"19,161"
76577,Thorndale,Milam County,"3,187"
76577,Thorndale,Milam County,"3,187"
76578,Thrall,Williamson County,"1,482"
76578,Thrall,Williamson County,"1,482"
76579,Troy,Bell County,"5,223"
76579,Troy,Bell County,"5,223"
76596,Gatesville,Coryell County,"1,250"
76596,Gatesville,Coryell County,"1,250"
76597,Gatesville,Coryell County,"2,657"
76597,Gatesville,Coryell County,"2,657"
76598,Gatesville,Coryell County,479
76598,Gatesville,Coryell County,479
76599,Gatesville,Coryell County,"2,339"
76599,Gatesville,Coryell County,"2,339"
76621,Abbott,Hill County,867
76621,Abbott,Hill County,867
76622,Aquilla,Hill County,"1,160"
76622,Aquilla,Hill County,"1,160"
76623,Avalon,Ellis County,259
76623,Avalon,Ellis County,259
76624,Axtell,Mclennan County,"2,015"
76624,Axtell,Mclennan County,"2,015"
76626,Blooming Grove,Navarro County,"1,386"
76626,Blooming Grove,Navarro County,"1,386"
76627,Blum,Hill County,"1,511"
76627,Blum,Hill County,"1,511"
76628,Brandon,Hill County,54
76628,Brandon,Hill County,54
76629,Bremond,Robertson County,"1,668"
76629,Bremond,Robertson County,"1,668"
76630,Bruceville,Mclennan County,"1,359"
76630,Bruceville,Mclennan County,"1,359"
76631,Bynum,Hill County,692
76631,Bynum,Hill County,692
76632,Chilton,Falls County,"1,613"
76632,Chilton,Falls County,"1,613"
76633,China Spring,Mclennan County,"5,290"
76633,China Spring,Mclennan County,"5,290"
76634,Clifton,Bosque County,"7,431"
76634,Clifton,Bosque County,"7,431"
76635,Coolidge,Limestone County,"1,290"
76635,Coolidge,Limestone County,"1,290"
76636,Covington,Hill County,"1,525"
76636,Covington,Hill County,"1,525"
76637,Cranfills Gap,Bosque County,540
76637,Cranfills Gap,Bosque County,540
76638,Crawford,Mclennan County,"2,910"
76638,Crawford,Mclennan County,"2,910"
76639,Dawson,Navarro County,"1,318"
76639,Dawson,Navarro County,"1,318"
76640,Elm Mott,Mclennan County,"3,567"
76640,Elm Mott,Mclennan County,"3,567"
76641,Frost,Navarro County,"1,575"
76641,Frost,Navarro County,"1,575"
76642,Groesbeck,Limestone County,"6,949"
76642,Groesbeck,Limestone County,"6,949"
76643,Hewitt,Mclennan County,"14,523"
76643,Hewitt,Mclennan County,"14,523"
76645,Hillsboro,Hill County,"10,568"
76645,Hillsboro,Hill County,"10,568"
76648,Hubbard,Hill County,"2,887"
76648,Hubbard,Hill County,"2,887"
76649,Iredell,Bosque County,596
76649,Iredell,Bosque County,596
76650,Irene,Hill County,186
76650,Irene,Hill County,186
76651,Italy,Ellis County,"3,250"
76651,Italy,Ellis County,"3,250"
76652,Kopperl,Bosque County,"1,349"
76652,Kopperl,Bosque County,"1,349"
76653,Kosse,Limestone County,"1,279"
76653,Kosse,Limestone County,"1,279"
76654,Leroy,Mclennan County,139
76654,Leroy,Mclennan County,139
76655,Lorena,Mclennan County,"8,312"
76655,Lorena,Mclennan County,"8,312"
76656,Lott,Falls County,"2,446"
76656,Lott,Falls County,"2,446"
76657,Mc Gregor,Mclennan County,"10,108"
76657,Mc Gregor,Mclennan County,"10,108"
76660,Malone,Hill County,561
76660,Malone,Hill County,561
76661,Marlin,Falls County,"7,755"
76661,Marlin,Falls County,"7,755"
76664,Mart,Mclennan County,"3,688"
76664,Mart,Mclennan County,"3,688"
76665,Meridian,Bosque County,"2,417"
76665,Meridian,Bosque County,"2,417"
76666,Mertens,Hill County,268
76666,Mertens,Hill County,268
76667,Mexia,Limestone County,"11,098"
76667,Mexia,Limestone County,"11,098"
76670,Milford,Ellis County,"1,517"
76670,Milford,Ellis County,"1,517"
76671,Morgan,Bosque County,"1,621"
76671,Morgan,Bosque County,"1,621"
76673,Mount Calm,Hill County,"1,706"
76673,Mount Calm,Hill County,"1,706"
76676,Penelope,Hill County,281
76676,Penelope,Hill County,281
76678,Prairie Hill,Limestone County,260
76678,Prairie Hill,Limestone County,260
76679,Purdon,Navarro County,"1,435"
76679,Purdon,Navarro County,"1,435"
76680,Reagan,Falls County,279
76680,Reagan,Falls County,279
76681,Richland,Navarro County,801
76681,Richland,Navarro County,801
76682,Riesel,Mclennan County,"2,846"
76682,Riesel,Mclennan County,"2,846"
76685,Satin,Falls County,40
76685,Satin,Falls County,40
76686,Tehuacana,Limestone County,195
76686,Tehuacana,Limestone County,195
76687,Thornton,Limestone County,"1,879"
76687,Thornton,Limestone County,"1,879"
76689,Valley Mills,Bosque County,"3,565"
76689,Valley Mills,Bosque County,"3,565"
